PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Giannozzi, Paolo; Baroni, Stefano; Bonini, Nicola; Calandra, Matteo; Car, Roberto; Cavazzoni, Carlo; Ceresoli, Davide; Chiarotti, Guido L.; Cococcioni, Matteo; Dabo, Ismaila; Dal Corso, Andrea; de Gironcoli, Stefano; Fabris, Stefano; Fratesi, Guido; Gebauer, Ralph; Gerstmann, Uwe; Gougoussis, Christos; Kokalj, Anton; Lazzeri, Michele; Martin-Samos, Layla; Marzari, Nicola; Mauri, Francesco; Mazzarello, Riccardo; Paolini, Stefano; Pasquarello, Alfredo; Paulatto, Lorenzo; Sbraccia, Carlo; Scandolo, Sandro; Sclauzero, Gabriele; Seitsonen, Ari P.; Smogunov, Alexander; Umari, Paolo; Wentzcovitch, Renata M.								QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials								JOURNAL OF PHYSICS-CONDENSED MATTER				21	39					395502	10.1088/0953-8984/21/39/395502			SEP 30 2009	2009										10461							WOS:000269626500008		
J	Ferrari, AC; Robertson, J								Interpretation of Raman spectra of disordered and amorphous carbon								PHYSICAL REVIEW B				61	20			14095	14107		10.1103/PhysRevB.61.14095			MAY 15 2000	2000										8128							WOS:000087284900099		
J	Watson, GW; Parker, SC								Origin of the lone pair of alpha-PbO from density functional theory calculations								JOURNAL OF PHYSICAL CHEMISTRY B				103	8			1258	1262		10.1021/jp9841337			FEB 25 1999	1999										125							WOS:000079014800009		
J	Chang, Tay-Rong; Xu, Su-Yang; Chang, Guoqing; Lee, Chi-Cheng; Huang, Shin-Ming; Wang, BaoKai; Bian, Guang; Zheng, Hao; Sanchez, Daniel S.; Belopolski, Ilya; Alidoust, Nasser; Neupane, Madhab; Bansil, Arun; Jeng, Horng-Tay; Lin, Hsin; Hasan, M. Zahid								Prediction of an arc-tunable Weyl Fermion metallic state in MoxW1-xTe2								NATURE COMMUNICATIONS				7						10639	10.1038/ncomms10639			FEB 2016	2016										124							WOS:000371020600005		
J	Hashmi, Arqum; Hong, Jisang								Transition Metal Doped Phosphorene: First-Principles Study								JOURNAL OF PHYSICAL CHEMISTRY C				119	17			9198	9204		10.1021/jp511574n			APR 30 2015	2015										124							WOS:000353930700025		
J	Gu, Xingxing; Tong, Chuan-jia; Lai, Chao; Qiu, Jingxia; Huang, Xiaoxiao; Yang, Wenlong; Wen, Bo; Liu, Li-min; Hou, Yanglong; Zhang, Shanqing								A porous nitrogen and phosphorous dual doped graphene blocking layer for high performance Li-S batteries								JOURNAL OF MATERIALS CHEMISTRY A				3	32			16670	16678		10.1039/c5ta04255k			2015	2015										124							WOS:000359184200038		
J	Qin, Guangzhao; Yan, Qing-Bo; Qin, Zhenzhen; Yue, Sheng-Ying; Cui, Hui-Juan; Zheng, Qing-Rong; Su, Gang								Hinge-like structure induced unusual properties of black phosphorus and new strategies to improve the thermoelectric performance								SCIENTIFIC REPORTS				4						6946	10.1038/srep06946			NOV 6 2014	2014										124							WOS:000344315300009		
J	Zakutayev, Andriy; Caskey, Christopher M.; Fioretti, Angela N.; Ginley, David S.; Vidal, Julien; Stevanovic, Vladan; Tea, Eric; Lany, Stephan								Defect Tolerant Semiconductors for Solar Energy Conversion								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				5	7			1117	1125		10.1021/jz5001787			APR 3 2014	2014										124							WOS:000333947700012		
J	Kattel, Shyam; Wang, Guofeng								Reaction Pathway for Oxygen Reduction on FeN4 Embedded Graphene								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				5	3			452	456		10.1021/jz402717r			FEB 6 2014	2014										124							WOS:000331153600010		
J	Pfeifer, Verena; Erhart, Paul; Li, Shunyi; Rachut, Karsten; Morasch, Jan; Broetz, Joachim; Reckers, Philip; Mayer, Thomas; Ruehle, Sven; Zaban, Arie; Mora Sero, Ivan; Bisquert, Juan; Jaegermann, Wolfram; Klein, Andreas								Energy Band Alignment between Anatase and Rutile TiO2								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				4	23			4182	4187		10.1021/jz402165b			DEC 5 2013	2013										124							WOS:000328101000029		
J	Baggetto, Loic; Ganesh, P.; Meisner, Roberta P.; Unocic, Raymond R.; Jumas, Jean-Claude; Bridges, Craig A.; Veith, Gabriel M.								Characterization of sodium ion electrochemical reaction with tin anodes: Experiment and theory								JOURNAL OF POWER SOURCES				234				48	59		10.1016/j.jpowsour.2013.01.083			JUL 15 2013	2013										124							WOS:000317151200007		
J	Haldoupis, Emmanuel; Watanabe, Taku; Nair, Sankar; Sholl, David S.								Quantifying Large Effects of Framework Flexibility on Diffusion in MOFs: CH4 and CO2 in ZIF-8								CHEMPHYSCHEM				13	15			3449	3452		10.1002/cphc.201200529			OCT 22 2012	2012										124							WOS:000309887300004		
J	Appavoo, Kannatassen; Lei, Dang Yuan; Sonnefraud, Yannick; Wang, Bin; Pantelides, Sokrates T.; Maier, Stefan A.; Haglund, Richard F., Jr.								Role of Defects in the Phase Transition of VO2 Nanoparticles Probed by Plasmon Resonance Spectroscopy								NANO LETTERS				12	2			780	786		10.1021/nl203782y			FEB 2012	2012										124							WOS:000299967800042		
J	Bareno, J.; Balasubramanian, M.; Kang, S. H.; Wen, J. G.; Lei, C. H.; Pol, S. V.; Petrov, I.; Abraham, D. P.								Long-Range and Local Structure in the Layered Oxide Li1.2Co0.4Mn0.4O2								CHEMISTRY OF MATERIALS				23	8			2039	2050		10.1021/cm200250a			APR 26 2011	2011										124							WOS:000289589000010		
J	Wan, Wenhui; Zhang, Qianfan; Cui, Yi; Wang, Enge								First principles study of lithium insertion in bulk silicon								JOURNAL OF PHYSICS-CONDENSED MATTER				22	41					415501	10.1088/0953-8984/22/41/415501			OCT 20 2010	2010										124							WOS:000282227500006		
J	Guidon, Manuel; Hutter, Juerg; VandeVondele, Joost								Robust Periodic Hartree-Fock Exchange for Large-Scale Simulations Using Gaussian Basis Sets								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				5	11			3010	3021		10.1021/ct900494g			NOV 2009	2009										124							WOS:000271522500011		
J	Kim, Gyubong; Jhi, Seung-Hoon; Lim, Seokho; Park, Noejung								Effect of vacancy defects in graphene on metal anchoring and hydrogen adsorption								APPLIED PHYSICS LETTERS				94	17					173102	10.1063/1.3126450			APR 27 2009	2009										124							WOS:000265738700061		
J	Martinez, J. I.; Hansen, H. A.; Rossmeisl, J.; Norskov, J. K.								Formation energies of rutile metal dioxides using density functional theory								PHYSICAL REVIEW B				79	4					045120	10.1103/PhysRevB.79.045120			JAN 2009	2009										124							WOS:000262978400036		
J	McNamara, William R.; Snoeberger, Robert C.; Li, Gonghu; Schleicher, James M., III; Cady, Clyde W.; Poyatos, Macarena; Schmuttenmaer, Charles A.; Crabtree, Robert H.; Brudvig, Gary W.; Batista, Victor S.								Acetylacetonate Anchors for Robust Functionalization of TiO2 Nanoparticles with Mn(II)-Terpyridine Complexes								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				130	43			14329	14338		10.1021/ja805498w			OCT 29 2008	2008										124							WOS:000260301700071		
J	Kan, Er-Jun; Wu, Xiaojun; Li, Zhenyu; Zeng, X. C.; Yang, Jinlong; Hou, J. G.								Half-metallicity in hybrid BCN nanoribbons								JOURNAL OF CHEMICAL PHYSICS				129	8					084712	10.1063/1.2971187			AUG 28 2008	2008										124							WOS:000259008900038		
J	Lany, Stephan; Osorio-Guillen, Jorge; Zunger, Alex								Origins of the doping asymmetry in oxides: Hole doping in NiO versus electron doping in ZnO								PHYSICAL REVIEW B				75	24					241203	10.1103/PhysRevB.75.241203			JUN 2007	2007										124							WOS:000247625000007		
J	Blonski, P.; Kiejna, A.								Structural, electronic, and magnetic properties of bcc iron surfaces								SURFACE SCIENCE				601	1			123	133		10.1016/j.susc.2006.09.013			JAN 1 2007	2007										124							WOS:000243655000016		
J	Yang, FH; Lachawiec, AJ; Yang, RT								Adsorption of spillover hydrogen atoms on single-wall carbon nanotubes								JOURNAL OF PHYSICAL CHEMISTRY B				110	12			6236	6244		10.1021/jp056461u			MAR 30 2006	2006										124							WOS:000236407400056		
J	Guo, GY; Lin, JC								Systematic ab initio study of the optical properties of BN nanotubes								PHYSICAL REVIEW B				71	16					165402	10.1103/PhysRevB.71.165402			APR 2005	2005										124							WOS:000228763100088		
J	Logadottir, A; Norskov, JK								Ammonia synthesis over a Ru(0001) surface studied by density functional calculations								JOURNAL OF CATALYSIS				220	2			273	279		10.1016/S0021-9517(03)00156-8			DEC 10 2003	2003										124							WOS:000186817800003		
J	Zuo, Lijian; Guo, Hexia; deQuilettes, Dane W.; Jariwala, Sarthak; De Marco, Nicholas; Dong, Shiqi; DeBlock, Ryan; Ginger, David S.; Dunn, Bruce; Wang, Mingkui; Yang, Yang								Polymer-modified halide perovskite films for efficient and stable planar heterojunction solar cells								SCIENCE ADVANCES				3	8					UNSP e1700106	10.1126/sciadv.1700106			AUG 2017	2017										123							WOS:000411589900058		
J	Lu, Chenbao; Tranca, Diana; Zhang, Jian; Hernandez, Fermin Rodriguez; Su, Yuezeng; Zhuang, Xiaodong; Zhang, Fan; Seifert, Gotthard; Feng, Xinliang								Molybdenum Carbide-Embedded Nitrogen-Doped Porous Carbon Nanosheets as Electrocatalysts for Water Splitting in Alkaline Media								ACS NANO				11	4			3933	3942		10.1021/acsnano.7b00365			APR 2017	2017										123							WOS:000400233200052		
J	Gao, Yang; Liu, Zhibo; Sun, Dong-Ming; Huang, Le; Ma, Lai-Peng; Yin, Li-Chang; Ma, Teng; Zhang, Zhiyong; Ma, Xiu-Liang; Peng, Lian-Mao; Cheng, Hui-Ming; Ren, Wencai								Large-area synthesis of high-quality and uniform monolayer WS2 on reusable Au foils								NATURE COMMUNICATIONS				6						8569	10.1038/ncomms9569			OCT 2015	2015										123							WOS:000364932600016		
J	Lee, Sangwook; Yang, Fan; Suh, Joonki; Yang, Sijie; Lee, Yeonbae; Li, Guo; Choe, Hwan Sung; Suslu, Aslihan; Chen, Yabin; Ko, Changhyun; Park, Joonsuk; Liu, Kai; Li, Jingbo; Hippalgaonkar, Kedar; Urban, Jeffrey J.; Tongay, Sefaattin; Wu, Junqiao								Anisotropic in-plane thermal conductivity of black phosphorus nanoribbons at temperatures higher than 100 K								NATURE COMMUNICATIONS				6						8573	10.1038/ncomms9573			OCT 2015	2015										123							WOS:000364932600020		
J	Wang, Zhe; Ki, Dong-Keun; Chen, Hua; Berger, Helmuth; MacDonald, Allan H.; Morpurgo, Alberto F.								Strong interface-induced spin-orbit interaction in graphene on WS2								NATURE COMMUNICATIONS				6						8339	10.1038/ncomms9339			SEP 2015	2015										123							WOS:000363021700003		
J	Li, Xingxing; Yang, Jinlong								CrXTe3 (X = Si, Ge) nanosheets: two dimensional intrinsic ferromagnetic semiconductors								JOURNAL OF MATERIALS CHEMISTRY C				2	34			7071	7076		10.1039/c4tc01193g			2014	2014										123							WOS:000340587100019		
J	Yu, P.; Luo, W.; Yi, D.; Zhang, J. X.; Rossell, M. D.; Yang, C. -H.; You, L.; Singh-Bhalla, G.; Yang, S. Y.; He, Q.; Ramasse, Q. M.; Erni, R.; Martin, L. W.; Chu, Y. H.; Pantelides, S. T.; Pennycook, S. J.; Ramesh, R.								Interface control of bulk ferroelectric polarization								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				109	25			9710	9715		10.1073/pnas.1117990109			JUN 19 2012	2012										123							WOS:000306061400019		
J	Liu, Cong; Cundari, Thomas R.; Wilson, Angela K.								CO2 Reduction on Transition Metal (Fe, Co, Ni, and Cu) Surfaces: In Comparison with Homogeneous Catalysis								JOURNAL OF PHYSICAL CHEMISTRY C				116	9			5681	5688		10.1021/jp210480c			MAR 8 2012	2012										123							WOS:000301315700048		
J	Aqel, Ahmad; Abou El-Nour, Kholoud M. M.; Ammar, Reda A. A.; Al-Warthan, Abdulrahman								Carbon nanotubes, science and technology part (I) structure, synthesis and characterisation								ARABIAN JOURNAL OF CHEMISTRY				5	1			1	23		10.1016/j.arabjc.2010.08.022			JAN 2012	2012										123							WOS:000298008000001		
J	Ivanovskii, A. L.								Mechanical and electronic properties of diborides of transition 3d-5d metals from first principles: Toward search of novel ultra-incompressible and superhard materials								PROGRESS IN MATERIALS SCIENCE				57	1			184	228		10.1016/j.pmatsci.2011.05.004			JAN 2012	2012										123							WOS:000295306300004		
J	Kushima, Akihiro; Liu, Xiao Hua; Zhu, Guang; Wang, Zhong Lin; Huang, Jian Yu; Li, Ju								Leapfrog Cracking and Nanoamorphization of ZnO Nanowires during In Situ Electrochemical Lithiation								NANO LETTERS				11	11			4535	4541		10.1021/nl201376j			NOV 2011	2011										123							WOS:000296674700006		
J	Hieringer, Wolfgang; Flechtner, Ken; Kretschmann, Andreas; Seufert, Knud; Auwaerter, Willi; Barth, Johannes V.; Goerling, Andreas; Steinrueck, Hans-Peter; Gottfried, J. Michael								The Surface Trans Effect: Influence of Axial Ligands on the Surface Chemical Bonds of Adsorbed Metalloporphyrins								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				133	16			6206	6222		10.1021/ja1093502			APR 27 2011	2011										123							WOS:000292715500024		
J	Feng, Guang; Qiao, Rui; Huang, Jingsong; Dai, Sheng; Sumpter, Bobby G.; Meunier, Vincent								The importance of ion size and electrode curvature on electrical double layers in ionic liquids								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				13	3			1152	1161		10.1039/c0cp02077j			2011	2011										123							WOS:000285750100039		
J	Voloshina, Elena; Usvyat, Denis; Schuetz, Martin; Dedkov, Yuriy; Paulus, Beate								On the physisorption of water on graphene: a CCSD(T) study								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				13	25			12041	12047		10.1039/c1cp20609e			2011	2011										123							WOS:000291656900029		
J	Valencia, Hubert; Gil, Adria; Frapper, Gilles								Trends in the Adsorption of 3d Transition Metal Atoms onto Graphene and Nanotube Surfaces: A DFT Study and Molecular Orbital Analysis								JOURNAL OF PHYSICAL CHEMISTRY C				114	33			14141	14153		10.1021/jp103445v			AUG 26 2010	2010										123							WOS:000280961800026		
J	Zhou, Miao; Zhang, Aihua; Dai, Zhenxiang; Zhang, Chun; Feng, Yuan Ping								Greatly enhanced adsorption and catalytic activity of Au and Pt clusters on defective graphene								JOURNAL OF CHEMICAL PHYSICS				132	19					194704	10.1063/1.3427246			MAY 21 2010	2010										123							WOS:000277970100038		
J	Mattsson, Thomas R.; Lane, J. Matthew D.; Cochrane, Kyle R.; Desjarlais, Michael P.; Thompson, Aidan P.; Pierce, Flint; Grest, Gary S.								First-principles and classical molecular dynamics simulation of shocked polymers								PHYSICAL REVIEW B				81	5					054103	10.1103/PhysRevB.81.054103			FEB 2010	2010										123							WOS:000274998000020		
J	McClure, Sean M.; Goodman, D. Wayne								New insights into catalytic CO oxidation on Pt-group metals at elevated pressures								CHEMICAL PHYSICS LETTERS				469	1-3			1	13		10.1016/j.cplett.2008.12.066			FEB 3 2009	2009										123							WOS:000262801400001		
J	Coquet, Rudy; Howard, Kara L.; Willock, David J.								Theory and simulation in heterogeneous gold catalysis								CHEMICAL SOCIETY REVIEWS				37	9			2046	2076		10.1039/b707385m			SEP 2008	2008										123							WOS:000259408300022		
J	Gruner, Markus E.; Rollmann, Georg; Entel, Peter; Farle, Michael								Multiply twinned morphologies of FePt and CoPt nanoparticles								PHYSICAL REVIEW LETTERS				100	8					087203	10.1103/PhysRevLett.100.087203			FEB 29 2008	2008										123							WOS:000253764400057		
J	Tena-Zaera, Ramon; Elias, Jamil; Wang, Gillaume; Levy-Clement, Claude								Role of chloride ions on electrochemical deposition of ZnO nanowire Arrays from O-2 reduction								JOURNAL OF PHYSICAL CHEMISTRY C				111	45			16706	16711		10.1021/jp073985g			NOV 15 2007	2007										123							WOS:000250836100002		
J	Fernandez-Torrente, I.; Monturet, S.; Franke, K. J.; Fraxedas, J.; Lorente, N.; Pascual, J. I.								Long-range repulsive interaction between molecules on a metal surface induced by charge transfer								PHYSICAL REVIEW LETTERS				99	17					176103	10.1103/PhysRevLett.99.176103			OCT 26 2007	2007										123							WOS:000250506000049		
J	Maruyama, Yoshihiko; Irie, Hiroshi; Hashimoto, Kazuhito								Visible light sensitive photocatalyst, delafossite structured alpha-AgGaO2								JOURNAL OF PHYSICAL CHEMISTRY B				110	46			23274	23278		10.1021/jp063406s			NOV 23 2006	2006										123							WOS:000242045900053		
J	Ye, Lina; Wu, Changzheng; Guo, Wen; Xie, Yi								MoS2 hierarchical hollow cubic cages assembled by bilayers: one-step synthesis and their electrochemical hydrogen storage properties								CHEMICAL COMMUNICATIONS					45			4738	4740		10.1039/b610601c			2006	2006										123							WOS:000242043500022		
J	Hinnemann, B; Norskov, JK; Topsoe, H								A density functional study of the chemical differences between type I and type II MOS2-based structures in hydrotreating catalysts								JOURNAL OF PHYSICAL CHEMISTRY B				109	6			2245	2253		10.1021/jp048842y			FEB 17 2005	2005										123							WOS:000226956300025		
J	Hofer, WA								Challenges and errors: interpreting high resolution images in scanning tunneling microscopy								PROGRESS IN SURFACE SCIENCE				71	5-8			147	183		10.1016/S0079-6816(03)00005-4			JUN 2003	2003						9th Symposium on Surface Physics	FEB 02-06, 2002		TREST CASTLE, CZECH REPUBLIC	123							WOS:000183417400003		
J	Chan, SP; Chen, G; Gong, XG; Liu, ZF								Chemisorption of hydrogen molecules on carbon nanotubes under high pressure								PHYSICAL REVIEW LETTERS				87	20					205502	10.1103/PhysRevLett.87.205502			NOV 12 2001	2001										123							WOS:000172182900022		
J	Hammer, B								Adsorption, diffusion, and dissociation of NO, N and O on flat and stepped Ru(0001)								SURFACE SCIENCE				459	3			323	348		10.1016/S0039-6028(00)00467-2			JUL 10 2000	2000										123							WOS:000088184000014		
J	Whitfield, P. S.; Herron, N.; Guise, W. E.; Page, K.; Cheng, Y. Q.; Milas, I.; Crawford, M. K.								Structures, Phase Transitions and Tricritical Behavior of the Hybrid Perovskite Methyl Ammonium Lead Iodide								SCIENTIFIC REPORTS				6						35685	10.1038/srep35685			OCT 21 2016	2016										122							WOS:000385830600001		
J	Zhou, Qionghua; Chen, Qian; Tong, Yilong; Wang, Jinlan								Light-Induced Ambient Degradation of Few-Layer Black Phosphorus: Mechanism and Protection								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				55	38			11437	11441		10.1002/anie.201605168			SEP 12 2016	2016										122							WOS:000383748900019		
J	Walsh, Aron								Principles of Chemical Bonding and Band Gap Engineering in Hybrid Organic-Inorganic Halide Perovskites								JOURNAL OF PHYSICAL CHEMISTRY C				119	11			5755	5760		10.1021/jp512420b			MAR 19 2015	2015										122							WOS:000351557800001		
J	Zhou, Miao; Ming, Wenmei; Liu, Zheng; Wang, Zhengfei; Li, Ping; Liu, Feng								Epitaxial growth of large-gap quantum spin Hall insulator on semiconductor surface								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	40			14378	14381		10.1073/pnas.1409701111			OCT 7 2014	2014										122							WOS:000342633900032		
J	Roldan Cuenya, Beatriz								Metal Nanoparticle Catalysts Beginning to Shape-up								ACCOUNTS OF CHEMICAL RESEARCH				46	8			1682	1691		10.1021/ar300226p			AUG 20 2013	2013										122							WOS:000323472200003		
J	Green, Martin L.; Takeuchi, Ichiro; Hattrick-Simpers, Jason R.								Applications of high throughput (combinatorial) methodologies to electronic, magnetic, optical, and energy-related materials								JOURNAL OF APPLIED PHYSICS				113	23					UNSP 231101	10.1063/1.4803530			JUN 21 2013	2013										122							WOS:000321011700001		
J	Vaugier, Loig; Jiang, Hong; Biermann, Silke								Hubbard U and Hund exchange J in transition metal oxides: Screening versus localization trends from constrained random phase approximation								PHYSICAL REVIEW B				86	16					165105	10.1103/PhysRevB.86.165105			OCT 3 2012	2012										122							WOS:000309385800002		
J	Zhao, Zhisheng; Tian, Fei; Dong, Xiao; Li, Quan; Wang, Qianqian; Wang, Hui; Zhong, Xin; Xu, Bo; Yu, Dongli; He, Julong; Wang, Hui-Tian; Ma, Yanming; Tian, Yongjun								Tetragonal Allotrope of Group 14 Elements								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	30			12362	12365		10.1021/ja304380p			AUG 1 2012	2012										122							WOS:000306942600011		
J	Kang, Yijin; Qi, Liang; Li, Meng; Diaz, Rosa E.; Su, Dong; Adzic, Radoslav R.; Stach, Eric; Li, Ju; Murray, Christopher B.								Highly Active Pt3Pb and Core-Shell Pt3Pb-Pt Electrocatalysts for Formic Acid Oxidation								ACS NANO				6	3			2818	2825		10.1021/nn3003373			MAR 2012	2012										122							WOS:000301945900101		
J	Shen, Mingmin; Henderson, Michael A.								Identification of the Active Species in Photochemical Hole Scavenging Reactions of Methanol on TiO2								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				2	21			2707	2710		10.1021/jz201242k			NOV 3 2011	2011										122							WOS:000296597700007		
J	Kehoe, Aoife B.; Scanlon, David O.; Watson, Graeme W.								Role of Lattice Distortions in the Oxygen Storage Capacity of Divalently Doped CeO2								CHEMISTRY OF MATERIALS				23	20			4464	4468		10.1021/cm201617d			OCT 25 2011	2011										122							WOS:000295897400010		
J	Lim, Dong-Hee; Negreira, Ana Suarez; Wilcox, Jennifer								DFT Studies on the Interaction of Defective Graphene-Supported Fe and Al Nanoparticles								JOURNAL OF PHYSICAL CHEMISTRY C				115	18			8961	8970		10.1021/jp2012914			MAY 12 2011	2011										122							WOS:000290127200015		
J	Kim, Hyunwoo; Chou, Chia-Yun; Ekerdt, John G.; Hwang, Gyeong S.								Structure and Properties of Li-Si Alloys: A First-Principles Study								JOURNAL OF PHYSICAL CHEMISTRY C				115	5			2514	2521		10.1021/jp1083899			FEB 10 2011	2011										122							WOS:000286868600143		
J	Choi, Seon-Myeong; Jhi, Seung-Hoon; Son, Young-Woo								Controlling Energy Gap of Bilayer Graphene by Strain								NANO LETTERS				10	9			3486	3489		10.1021/nl101617x			SEP 2010	2010										122							WOS:000281498200045		
J	Du, Yanlan; Ouyang, Chuying; Shi, Siqi; Lei, Minsheng								Ab initio studies on atomic and electronic structures of black phosphorus								JOURNAL OF APPLIED PHYSICS				107	9					093718	10.1063/1.3386509			MAY 1 2010	2010										122							WOS:000277834300483		
J	He, Jiangang; Wu, Kechen; Sa, Rongjian; Li, Qiaohong; Wei, Yongqin								Magnetic properties of nonmetal atoms absorbed MoS2 monolayers								APPLIED PHYSICS LETTERS				96	8					082504	10.1063/1.3318254			FEB 22 2010	2010										122							WOS:000275027200053		
J	Olsson, P.; Klaver, T. P. C.; Domain, C.								Ab initio study of solute transition-metal interactions with point defects in bcc Fe								PHYSICAL REVIEW B				81	5					054102	10.1103/PhysRevB.81.054102			FEB 2010	2010										122							WOS:000274998000019		
J	Pei, Y. Z.; Yang, Jiong; Chen, L. D.; Zhang, W.; Salvador, J. R.; Yang, Jihui								Improving thermoelectric performance of caged compounds through light-element filling								APPLIED PHYSICS LETTERS				95	4					042101	10.1063/1.3182800			JUL 27 2009	2009										122							WOS:000268611900029		
J	Selvarani, G.; Selvaganesh, S. Vinod; Krishnamurthy, S.; Kiruthika, G. V. M.; Sridhar, P.; Pitchumani, S.; Shukla, A. K.								A Methanol-Tolerant Carbon-Supported Pt-Au Alloy Cathode Catalyst for Direct Methanol Fuel Cells and Its Evaluation by DFT								JOURNAL OF PHYSICAL CHEMISTRY C				113	17			7461	7468		10.1021/jp810970d			APR 30 2009	2009										122							WOS:000265529700082		
J	Atodiresei, N.; Caciuc, V.; Lazic, P.; Bluegel, S.								Chemical versus van der Waals Interaction: The Role of the Heteroatom in the Flat Absorption of Aromatic Molecules C6H6, C5NH5, and C4N2H4 on the Cu(110) Surface								PHYSICAL REVIEW LETTERS				102	13					136809	10.1103/PhysRevLett.102.136809			APR 3 2009	2009										122							WOS:000264888600058		
J	Ma, Yanming; Oganov, Artem R.; Li, Zhenwei; Xie, Yu; Kotakoski, Jani								Novel High Pressure Structures of Polymeric Nitrogen								PHYSICAL REVIEW LETTERS				102	6					065501	10.1103/PhysRevLett.102.065501			FEB 13 2009	2009										122							WOS:000263389500033		
J	Prada, Stefano; Martinez, Umberto; Pacchioni, Gianfranco								Work function changes induced by deposition of ultrathin dielectric films on metals: A theoretical analysis								PHYSICAL REVIEW B				78	23					235423	10.1103/PhysRevB.78.235423			DEC 2008	2008										122							WOS:000262245400109		
J	Yin, Wan-Jian; Gong, Xin-Gao; Wei, Su-Huai								Origin of the unusually large band-gap bowing and the breakdown of the band-edge distribution rule in the SnxGe1-x alloys								PHYSICAL REVIEW B				78	16					161203	10.1103/PhysRevB.78.161203			OCT 2008	2008										122							WOS:000260574500006		
J	Xiang, H. J.; Wei, Su-Huai; Whangbo, M. -H.; Da Silva, Juarez L. F.								Spin-orbit coupling and ion displacements in multiferroic TbMnO(3)								PHYSICAL REVIEW LETTERS				101	3					037209	10.1103/PhysRevLett.101.037209			JUL 18 2008	2008										122							WOS:000258184500054		
J	Kim, Eung-Gun; Coropceanu, Veaceslav; Gruhn, Nadine E.; Sanchez-Carrera, Roel S.; Snoeberger, Robert; Matzger, Adam J.; Bredas, Jean-Luc								Charge transport parameters of the pentathienoacene crystal								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				129	43			13072	13081		10.1021/ja073587r			OCT 31 2007	2007										122							WOS:000250818900042		
J	Karlberg, G. S.; Jaramillo, T. F.; Skulason, E.; Rossmeisl, J.; Bligaard, T.; Norskov, J. K.								Cyclic voltammograms for H on Pt(111) and Pt(100) from first principles								PHYSICAL REVIEW LETTERS				99	12					126101	10.1103/PhysRevLett.99.126101			SEP 21 2007	2007										122							WOS:000249668000046		
J	Cheng, Z. H.; Gao, L.; Deng, Z. T.; Jiang, N.; Liu, Q.; Shi, D. X.; Du, S. X.; Guo, H. M.; Gao, H.-J.								Adsorption behavior of iron phthalocyanine on Au(111) surface at submonolayer coverage								JOURNAL OF PHYSICAL CHEMISTRY C				111	26			9240	9244		10.1021/jp070388l			JUL 5 2007	2007										122							WOS:000247599300037		
J	Lee, Ho Nyung; Nakhmanson, Serge M.; Chisholm, Matthew F.; Christen, Hans M.; Rabe, Karin M.; Vanderbilt, David								Suppressed dependence of polarization on epitaxial strain in highly polar ferroelectrics								PHYSICAL REVIEW LETTERS				98	21					217602	10.1103/PhysRevLett.98.217602			MAY 25 2007	2007										122							WOS:000246776100057		
J	Limot, L; Kroger, J; Berndt, R; Garcia-Lekue, A; Hofer, WA								Atom transfer and single-adatom contacts								PHYSICAL REVIEW LETTERS				94	12					126102	10.1103/PhysRevLett.94.126102			APR 1 2005	2005										122							WOS:000228065600045		
J	Jiang, DE; Carter, EA								First principles assessment of ideal fracture energies of materials with mobile impurities: implications for hydrogen embrittlement of metals								ACTA MATERIALIA				52	16			4801	4807		10.1016/j.actamat.2004.06.037			SEP 20 2004	2004										122							WOS:000223794000009		
J	Pinto, HP; Nieminen, RM; Elliott, SD								Ab initio study of gamma-Al2O3 surfaces								PHYSICAL REVIEW B				70	12					125402	10.1103/PhysRevB.70.125402			SEP 2004	2004										122							WOS:000224209600065		
J	Bredow, T; Giordano, L; Cinquini, F; Pacchioni, G								Electronic properties of rutile TiO2 ultrathin films: Odd-even oscillations with the number of layers								PHYSICAL REVIEW B				70	3					035419	10.1103/PhysRevB.70.035419			JUL 2004	2004										122							WOS:000222996700107		
